id_orden,fecha,producto,categoria,precio_unitario,cantidad,canal,ciudad,metodo_pago,total_venta,fecha_str
5008,2024-03-25,Medias pack x3,Accesorios,7563.18,4.0,MercadoLibre,Ciudad de México,Tarjeta débito,30252.72,25/03/2024
5009,2024-08-18,Vestido floral,Ropa,37256.96,2.0,WooCommerce,Ciudad de México,Transferencia,74513.92,18/08/2024
5010,2024-08-26,Zapatillas running,Calzado,90782.3,4.0,MercadoLibre,Buenos Aires,,363129.2,26/08/2024
5011,2024-06-09,Vestido floral,Ropa,36882.35,2.0,WooCommerce,Buenos Aires,Tarjeta crédito,73764.7,09/06/2024
5012,2024-07-27,Cinturón cuero,Accesorios,27209.41,4.0,Shopify,Madrid,Transferencia,108837.64,27/07/2024
5013,2024-03-02,Short deportivo,Ropa,21653.02,3.0,WooCommerce,Bogotá,Tarjeta débito,64959.06,02/03/2024
5014,2024-10-01,Remera básica,Ropa,14753.18,5.0,Tiendanube,Santiago,Tarjeta crédito,73765.9,01/10/2024
5015,2024-07-02,Zapatillas running,Calzado,88968.64,4.0,MercadoLibre,Córdoba,Efectivo,355874.56,02/07/2024
5016,2024-04-16,Zapatillas running,Calzado,84046.18,2.0,Tiendanube,Madrid,Tarjeta crédito,168092.36,16/04/2024
5017,2024-08-19,Gorra snapback,Accesorios,17598.39,2.0,Tiendanube,Santiago,Efectivo,35196.78,19/08/2024
5018,2024-06-06,Campera impermeable,Ropa,70035.27,3.0,Tiendanube,Córdoba,Tarjeta débito,210105.81,06/06/2024
5019,2024-08-25,Campera impermeable,Ropa,69494.56,2.0,MercadoLibre,Mar del Plata,Tarjeta débito,138989.12,25/08/2024
5020,2024-05-15,Gorra snapback,Accesorios,17635.98,1.0,Shopify,Buenos Aires,Tarjeta crédito,17635.98,15/05/2024
5021,2024-03-02,Short deportivo,Ropa,22982.55,5.0,Shopify,Buenos Aires,Tarjeta crédito,114912.75,02/03/2024
5022,2024-02-16,Cinturón cuero,Accesorios,23529.58,4.0,MercadoLibre,Madrid,Tarjeta débito,94118.32,16/02/2024
5023,2024-03-21,Campera impermeable,Ropa,67924.21,5.0,Shopify,Mar del Plata,Tarjeta crédito,339621.05000000005,21/03/2024
5024,2024-12-17,Short deportivo,Ropa,20640.25,,Tiendanube,Mendoza,Tarjeta débito,61920.75,17/12/2024
5025,2024-06-04,Jean slim,Ropa,42251.42,4.0,MercadoLibre,Mar del Plata,Efectivo,169005.68,04/06/2024
5026,2024-12-26,Remera básica,Ropa,16120.82,4.0,Shopify,Córdoba,Transferencia,64483.28,26/12/2024
5027,2024-12-22,Vestido floral,Ropa,39210.88,1.0,Tiendanube,Madrid,Tarjeta crédito,39210.88,22/12/2024
5028,2024-11-04,Campera impermeable,Ropa,73711.82,3.0,WooCommerce,Buenos Aires,Tarjeta crédito,221135.46000000002,04/11/2024
5029,2024-01-21,Short deportivo,Ropa,23761.56,2.0,Tiendanube,Buenos Aires,Transferencia,47523.12,21/01/2024
5030,2024-04-20,Vestido floral,Ropa,38366.36,1.0,MercadoLibre,,Tarjeta débito,38366.36,20/04/2024
5031,2024-06-16,Buzo hoodie,Ropa,57903.74,1.0,Shopify,Mar del Plata,Tarjeta débito,57903.74,16/06/2024
5032,2024-03-16,Vestido floral,Ropa,37302.38,5.0,Shopify,Mar del Plata,Tarjeta crédito,186511.9,16/03/2024
5033,2024-02-16,Vestido floral,Ropa,39094.4,5.0,Shopify,Santiago,Tarjeta crédito,195472.0,16/02/2024
5034,2024-12-30,Vestido floral,Ropa,35822.7,5.0,Shopify,Ciudad de México,Tarjeta crédito,179113.5,30/12/2024
5035,2024-05-07,Gorra snapback,Accesorios,16708.79,1.0,MercadoLibre,Santiago,Transferencia,16708.79,07/05/2024
5036,2024-07-01,Campera impermeable,Ropa,66364.56,2.0,MercadoLibre,Córdoba,Efectivo,132729.12,01/07/2024
5037,2024-07-21,Campera impermeable,Ropa,74192.22,4.0,Shopify,Ciudad de México,Transferencia,296768.88,21/07/2024
5038,2024-09-19,Jean slim,Ropa,43202.88,5.0,MercadoLibre,Santiago,Tarjeta crédito,216014.4,19/09/2024
5039,2024-01-26,Zapatillas running,Calzado,90659.09,2.0,WooCommerce,Córdoba,Tarjeta crédito,181318.18,26/01/2024
5040,2024-12-12,Buzo hoodie,Ropa,58020.35,3.0,Shopify,Lima,Tarjeta crédito,174061.05,12/12/2024
5041,2024-06-02,Campera impermeable,Ropa,73779.78,5.0,MercadoLibre,Lima,Tarjeta débito,368898.9,02/06/2024
5042,2024-05-13,Remera básica,Ropa,13652.66,4.0,Tiendanube,Mendoza,Tarjeta crédito,54610.64,13/05/2024
5043,2024-03-30,Gorra snapback,Accesorios,16981.84,3.0,Tiendanube,Córdoba,Tarjeta débito,50945.520000000004,30/03/2024
5044,2024-01-16,Short deportivo,Ropa,-3928.6193902008026,3.0,Tiendanube,Ciudad de México,Transferencia,66682.35,16/01/2024
5045,2024-07-26,Buzo hoodie,Ropa,51223.91,4.0,Tiendanube,Ciudad de México,Tarjeta débito,204895.64,26/07/2024
5046,2024-08-19,Medias pack x3,Accesorios,7814.86,5.0,WooCommerce,Mar del Plata,Tarjeta crédito,39074.299999999996,19/08/2024
5047,2024-10-11,Cinturón cuero,Accesorios,25087.5,1.0,MercadoLibre,Córdoba,Tarjeta débito,25087.5,11/10/2024
5048,2024-10-08,Remera básica,Ropa,14040.95,4.0,WooCommerce,Bogotá,Transferencia,56163.8,08/10/2024
5049,2024-05-07,Remera básica,Ropa,14828.94,4.0,MercadoLibre,Madrid,Tarjeta crédito,59315.76,07/05/2024
5050,2024-02-18,Remera básica,Ropa,15581.91,4.0,Shopify,Ciudad de México,Tarjeta débito,62327.64,18/02/2024
5051,2024-08-24,Zapatillas running,Calzado,83061.5,3.0,Tiendanube,Lima,Tarjeta crédito,249184.5,24/08/2024
5052,2024-02-22,Jean slim,Ropa,46502.94,2.0,MercadoLibre,Bogotá,Tarjeta débito,93005.88,22/02/2024
5053,2024-03-12,Campera impermeable,Ropa,68735.81,1.0,MercadoLibre,Mendoza,Tarjeta crédito,68735.81,12/03/2024
5054,2024-03-03,Campera impermeable,Ropa,75541.99,5.0,MercadoLibre,Ciudad de México,Transferencia,377709.95,03/03/2024
5055,2024-01-07,Gorra snapback,Accesorios,18228.11,5.0,WooCommerce,Mendoza,Tarjeta débito,91140.55,07/01/2024
5056,2024-02-01,Buzo hoodie,Ropa,51214.41,2.0,MercadoLibre,Mar del Plata,Tarjeta crédito,102428.82,01/02/2024
5057,2024-04-23,Zapatillas running,Calzado,83331.9,4.0,MercadoLibre,Lima,Tarjeta crédito,333327.6,23/04/2024
5058,2024-03-07,Medias pack x3,Accesorios,8450.97,1.0,MercadoLibre,Córdoba,Transferencia,8450.97,07/03/2024
5059,2024-04-11,Cinturón cuero,Accesorios,23489.05,5.0,MercadoLibre,Córdoba,Tarjeta crédito,117445.25,11/04/2024
5060,2024-07-24,zapatillas running,Accesorios,24556.45,5.0,Tiendanube,Córdoba,Tarjeta crédito,122782.25,24/07/2024
5061,2024-07-09,Medias pack x3,Accesorios,7949.73,4.0,WooCommerce,Lima,Tarjeta débito,31798.92,09/07/2024
5062,2024-12-17,Medias pack x3,Accesorios,8588.85,2.0,MercadoLibre,Madrid,Tarjeta crédito,17177.7,17/12/2024
5063,2024-11-18,Cinturón cuero,Accesorios,23152.78,1.0,MercadoLibre,Santiago,Efectivo,23152.78,18/11/2024
5064,2024-11-26,Remera básica,Ropa,16293.76,2.0,MercadoLibre,Madrid,Transferencia,32587.52,26/11/2024
5065,2024-02-13,Zapatillas running,Calzado,81875.65,2.0,WooCommerce,Buenos Aires,Tarjeta crédito,163751.3,13/02/2024
5066,2024-10-25,Gorra snapback,Accesorios,19558.87,1.0,Tiendanube,Mendoza,Tarjeta crédito,19558.87,25/10/2024
5067,2024-10-27,Medias pack x3,Accesorios,8179.72,1.0,MercadoLibre,Santiago,Tarjeta crédito,8179.72,27/10/2024
5068,2024-05-12,,Ropa,39788.41,5.0,WooCommerce,Santiago,Tarjeta débito,198942.05000000002,12/05/2024
5069,2024-02-08,Vestido floral,Ropa,40856.97,5.0,Tiendanube,Bogotá,Tarjeta crédito,204284.85,08/02/2024
5070,2024-01-12,Short deportivo,Ropa,22775.23,1.0,Shopify,Lima,Tarjeta crédito,22775.23,12/01/2024
5071,2024-02-03,Buzo hoodie,Ropa,58156.58,3.0,Shopify,Córdoba,Tarjeta crédito,174469.74,03/02/2024
5072,2024-04-11,zapatillas running,Ropa,34851.7,5.0,MercadoLibre,Bogotá,Tarjeta crédito,174258.5,11/04/2024
5073,2024-11-26,Short deportivo,Ropa,19838.14,3.0,WooCommerce,Ciudad de México,Tarjeta débito,59514.42,26/11/2024
5074,2024-08-15,Medias pack x3,Accesorios,8579.6,1.0,WooCommerce,Mendoza,Tarjeta crédito,8579.6,15/08/2024
5075,2024-03-06,Jean slim,Ropa,40974.77,5.0,MercadoLibre,Rosario,Tarjeta crédito,204873.84999999998,06/03/2024
5076,2024-02-17,Campera impermeable,Ropa,77077.45,2.0,MercadoLibre,Mar del Plata,Efectivo,154154.9,17/02/2024
5077,2024-06-18,Zapatillas running,Calzado,81826.0,1.0,Shopify,Bogotá,Tarjeta crédito,81826.0,18/06/2024
5078,2024-03-03,Medias pack x3,Accesorios,8642.89,4.0,MercadoLibre,Mar del Plata,Tarjeta crédito,34571.56,03/03/2024
5079,2024-01-22,Vestido floral,Ropa,35742.85,3.0,MercadoLibre,Bogotá,Tarjeta crédito,107228.54999999999,22/01/2024
5080,2024-08-24,Short deportivo,Ropa,20462.65,1.0,Tiendanube,Mar del Plata,Transferencia,20462.65,24/08/2024
5081,2024-01-26,Medias pack x3,Accesorios,7540.82,1.0,MercadoLibre,Madrid,Tarjeta débito,7540.82,26/01/2024
5082,2024-03-27,Medias pack x3,Accesorios,8545.09,5.0,Tiendanube,Rosario,Tarjeta crédito,42725.45,27/03/2024
5083,2024-10-20,Medias pack x3,Accesorios,7780.7,5.0,Shopify,Mendoza,Efectivo,38903.5,20/10/2024
5084,2024-08-09,Vestido floral,Ropa,41110.27,5.0,MercadoLibre,Bogotá,Tarjeta débito,205551.34999999998,09/08/2024
5085,2024-07-21,Medias pack x3,Accesorios,8133.52,4.0,Tiendanube,Buenos Aires,Tarjeta débito,32534.08,21/07/2024
5086,2024-09-11,Campera impermeable,Ropa,76726.86,5.0,WooCommerce,Lima,Transferencia,383634.3,11/09/2024
5087,2024-01-16,Jean slim,Ropa,44775.79,1.0,Tiendanube,Córdoba,Tarjeta débito,44775.79,16/01/2024
5088,2024-07-14,Medias pack x3,Accesorios,8325.77,5.0,MercadoLibre,Mendoza,Tarjeta crédito,41628.850000000006,14/07/2024
5089,2024-12-15,Buzo hoodie,Ropa,52687.15,2.0,Tiendanube,Ciudad de México,Tarjeta débito,105374.3,15/12/2024
5090,2024-08-06,Zapatillas running,Calzado,78225.49,5.0,WooCommerce,Buenos Aires,Transferencia,391127.45,06/08/2024
5091,2024-03-29,Vestido floral,Ropa,38470.35,4.0,MercadoLibre,Mar del Plata,Tarjeta débito,153881.4,29/03/2024
5092,2024-06-30,Short deportivo,Ropa,23763.6,2.0,WooCommerce,Ciudad de México,Efectivo,47527.2,30/06/2024
5093,2024-04-19,Campera impermeable,Ropa,66989.04,1.0,Tiendanube,Santiago,Transferencia,66989.04,19/04/2024
5094,2024-04-05,Short deportivo,Ropa,21626.82,1.0,MercadoLibre,Rosario,Tarjeta crédito,21626.82,05/04/2024
5095,2024-05-20,Jean slim,Ropa,45290.75,3.0,MercadoLibre,Santiago,Efectivo,135872.25,20/05/2024
5096,2024-05-23,Cinturón cuero,Accesorios,25591.44,2.0,MercadoLibre,Ciudad de México,Tarjeta crédito,51182.88,23/05/2024
5097,2024-08-16,Remera básica,Ropa,13974.84,3.0,Shopify,Buenos Aires,Tarjeta débito,41924.520000000004,16/08/2024
5098,2024-03-17,Gorra snapback,Accesorios,18188.36,2.0,Tiendanube,Rosario,Transferencia,36376.72,17/03/2024
5099,2024-01-18,Gorra snapback,Accesorios,17890.44,2.0,Shopify,Rosario,Transferencia,35780.88,18/01/2024
5100,2024-11-10,Campera impermeable,Ropa,78959.56,4.0,Tiendanube,Rosario,Tarjeta crédito,315838.24,10/11/2024
5101,2024-11-13,Vestido floral,Ropa,39443.72,3.0,,Mar del Plata,Tarjeta crédito,118331.16,13/11/2024
5102,2024-11-11,Buzo hoodie,Ropa,59440.17,4.0,Shopify,Bogotá,Transferencia,237760.68,11/11/2024
5103,2024-05-05,Vestido floral,Ropa,41618.55,2.0,Shopify,Madrid,Tarjeta crédito,83237.1,05/05/2024
5104,2024-11-27,Medias pack x3,Accesorios,8262.19,1.0,MercadoLibre,Bogotá,Tarjeta crédito,8262.19,27/11/2024
5105,2024-05-31,Short deportivo,Ropa,20445.24,2.0,MercadoLibre,Rosario,Tarjeta débito,40890.48,31/05/2024
5106,2024-09-12,Campera impermeable,Ropa,71206.62,4.0,Shopify,Bogotá,Transferencia,284826.48,12/09/2024
5107,2024-07-29,Remera básica,Ropa,15767.02,3.0,Tiendanube,Santiago,Tarjeta crédito,47301.06,29/07/2024
5108,2024-10-08,Medias pack x3,Accesorios,7416.96,3.0,WooCommerce,Córdoba,Tarjeta crédito,22250.88,08/10/2024
5109,2024-09-02,Cinturón cuero,Accesorios,24404.75,4.0,Tiendanube,Buenos Aires,Transferencia,97619.0,02/09/2024
5110,2024-02-01,Jean slim,Ropa,43914.33,3.0,Tiendanube,Santiago,Tarjeta crédito,131742.99,01/02/2024
5111,2024-02-14,Cinturón cuero,Accesorios,23352.29,5.0,MercadoLibre,Ciudad de México,Tarjeta crédito,116761.45000000001,14/02/2024
5112,2024-05-23,Campera impermeable,Ropa,65087.34,1.0,MercadoLibre,Rosario,Tarjeta crédito,65087.34,23/05/2024
5113,2024-07-15,Buzo hoodie,Ropa,57069.34,1.0,Shopify,Ciudad de México,Efectivo,57069.34,15/07/2024
5114,2024-03-11,Buzo hoodie,Ropa,58497.47,1.0,Shopify,Lima,Tarjeta crédito,58497.47,11/03/2024
5115,2024-08-02,Buzo hoodie,Ropa,59740.36,3.0,WooCommerce,Madrid,Tarjeta crédito,179221.08000000002,02/08/2024
5116,2024-04-12,Gorra snapback,Accesorios,-1645.740502891404,3.0,Shopify,Mar del Plata,Tarjeta crédito,54916.83,12/04/2024
5117,2024-11-25,Cinturón cuero,Accesorios,-1292.688566400032,2.0,MercadoLibre,Rosario,Tarjeta débito,46818.34,25/11/2024
5118,2024-09-26,Zapatillas running,Calzado,91697.8,2.0,MercadoLibre,Buenos Aires,Tarjeta crédito,183395.6,26/09/2024
5119,2024-05-07,Campera impermeable,Ropa,78772.27,1.0,WooCommerce,Rosario,Tarjeta débito,78772.27,07/05/2024
5120,2024-11-18,Short deportivo,Ropa,23965.06,5.0,MercadoLibre,Santiago,Tarjeta crédito,119825.3,18/11/2024
5121,2024-10-05,Jean slim,Ropa,45601.05,2.0,MercadoLibre,Córdoba,Transferencia,91202.1,05/10/2024
5122,2024-01-10,Jean slim,Ropa,48470.43,2.0,Shopify,Buenos Aires,Tarjeta débito,96940.86,10/01/2024
5123,2024-07-14,Short deportivo,Ropa,24146.39,3.0,Tiendanube,Rosario,Tarjeta crédito,72439.17,14/07/2024
5124,2024-07-02,Vestido floral,Ropa,40937.33,5.0,MercadoLibre,Bogotá,Transferencia,204686.65000000002,02/07/2024
5125,2024-09-02,Gorra snapback,Accesorios,16448.0,1.0,Shopify,Santiago,Tarjeta crédito,16448.0,02/09/2024
5126,2024-10-05,Remera básica,Ropa,13904.83,2.0,MercadoLibre,Bogotá,Tarjeta crédito,27809.66,05/10/2024
5127,2024-09-05,Jean slim,Ropa,43200.94,5.0,WooCommerce,Ciudad de México,Tarjeta crédito,216004.7,05/09/2024
5128,2024-06-25,Short deportivo,Ropa,21531.91,5.0,MercadoLibre,Buenos Aires,Efectivo,107659.55,25/06/2024
5129,2024-10-16,Remera básica,Ropa,13948.46,1.0,MercadoLibre,Mendoza,Transferencia,13948.46,16/10/2024
5130,2024-09-14,Buzo hoodie,Ropa,60421.86,5.0,Shopify,Madrid,Tarjeta crédito,302109.3,14/09/2024
5131,2024-06-13,Vestido floral,Ropa,40211.35,5.0,MercadoLibre,Córdoba,Tarjeta crédito,201056.75,13/06/2024
5132,2024-07-17,Jean slim,Ropa,46520.13,5.0,MercadoLibre,Lima,Tarjeta crédito,232600.65,17/07/2024
5133,2024-05-18,Remera básica,Ropa,16384.73,2.0,Shopify,Córdoba,Tarjeta crédito,32769.46,18/05/2024
5134,2024-04-02,Cinturón cuero,Accesorios,24103.49,1.0,WooCommerce,Santiago,Tarjeta crédito,24103.49,02/04/2024
5135,2024-01-14,Zapatillas running,Calzado,88593.94,5.0,WooCommerce,Madrid,Tarjeta crédito,442969.7,14/01/2024
5136,2024-06-12,Zapatillas running,Calzado,92628.95,5.0,MercadoLibre,Madrid,,463144.75,12/06/2024
5137,2024-11-01,Buzo hoodie,Ropa,50413.8,2.0,WooCommerce,Lima,Tarjeta débito,100827.6,01/11/2024
5138,2024-04-22,Remera básica,Ropa,15308.44,1.0,Tiendanube,Mar del Plata,Transferencia,15308.44,22/04/2024
5139,2024-01-16,Remera básica,Ropa,15897.95,3.0,Shopify,Santiago,Tarjeta débito,47693.850000000006,16/01/2024
5140,2024-05-23,Short deportivo,Ropa,19870.2,2.0,MercadoLibre,Buenos Aires,Efectivo,39740.4,23/05/2024
5141,2024-01-30,Jean slim,Ropa,48519.43,1.0,MercadoLibre,Lima,Tarjeta crédito,48519.43,30/01/2024
5142,2024-08-29,Gorra snapback,Accesorios,17703.86,5.0,WooCommerce,Madrid,Transferencia,88519.3,29/08/2024
5143,2024-09-28,Vestido floral,Ropa,35484.86,1.0,Tiendanube,Bogotá,Transferencia,35484.86,28/09/2024
5144,2024-07-02,Jean slim,Ropa,48161.28,1.0,Tiendanube,Rosario,Tarjeta crédito,48161.28,fecha_invalida
5145,2024-10-26,Jean slim,Ropa,42228.21,1.0,Shopify,Córdoba,Transferencia,42228.21,26/10/2024
5146,2024-04-29,Short deportivo,Ropa,21033.08,3.0,Tiendanube,Lima,Transferencia,63099.240000000005,29/04/2024
5147,2024-03-22,Vestido floral,Ropa,38155.28,1.0,MercadoLibre,Ciudad de México,Tarjeta crédito,38155.28,22/03/2024
5148,2024-02-21,Remera básica,Ropa,16247.78,3.0,WooCommerce,Rosario,Tarjeta débito,48743.340000000004,21/02/2024
5149,2024-05-06,Cinturón cuero,Accesorios,24948.05,5.0,Tiendanube,Madrid,Tarjeta débito,124740.25,06/05/2024
5150,2024-12-02,Gorra snapback,Accesorios,19460.94,3.0,Shopify,Lima,Tarjeta crédito,58382.81999999999,02/12/2024
5151,2024-05-03,Jean slim,Ropa,40968.1,5.0,MercadoLibre,Mendoza,Transferencia,204840.5,03/05/2024
5152,2024-05-16,Zapatillas running,Calzado,80559.67,5.0,Tiendanube,Rosario,Tarjeta débito,402798.35,16/05/2024
5153,2024-09-30,Vestido floral,Ropa,36530.43,3.0,MercadoLibre,Córdoba,Tarjeta crédito,109591.29000000001,30/09/2024
5154,2024-01-29,Medias pack x3,Accesorios,7918.29,2.0,MercadoLibre,Buenos Aires,Tarjeta débito,15836.58,29/01/2024
5155,2024-04-22,Vestido floral,Ropa,37490.42,4.0,WooCommerce,Mendoza,Tarjeta débito,149961.68,22/04/2024
5156,2024-10-21,Buzo hoodie,Ropa,49945.01,1.0,MercadoLibre,Buenos Aires,Efectivo,49945.01,21/10/2024
5157,2024-07-17,Cinturón cuero,Accesorios,26249.99,4.0,Tiendanube,Buenos Aires,Tarjeta débito,104999.96,17/07/2024
5158,2024-06-30,Short deportivo,Ropa,23142.97,1.0,MercadoLibre,Mar del Plata,Tarjeta débito,23142.97,30/06/2024
5159,2024-03-29,Short deportivo,Ropa,21815.59,1.0,WooCommerce,Lima,Tarjeta crédito,21815.59,29/03/2024
5160,2024-03-31,Buzo hoodie,Ropa,50382.69,5.0,WooCommerce,Buenos Aires,Efectivo,251913.45,31/03/2024
5161,2024-05-01,Zapatillas running,Calzado,85871.66,1.0,Shopify,Madrid,Transferencia,85871.66,01/05/2024
5162,2024-10-30,Remera básica,Ropa,13891.95,1.0,Shopify,Lima,Efectivo,13891.95,30/10/2024
5163,2024-06-11,Jean slim,Ropa,49304.24,3.0,Tiendanube,Buenos Aires,Transferencia,147912.72,11/06/2024
5164,2024-12-23,Remera básica,Ropa,15372.51,4.0,MercadoLibre,Lima,Tarjeta crédito,61490.04,23/12/2024
5165,2024-07-02,Campera impermeable,Ropa,75378.83,3.0,WooCommerce,Mendoza,Efectivo,226136.49,02/07/2024
5166,2024-10-29,Gorra snapback,Accesorios,16269.16,1.0,MercadoLibre,Buenos Aires,Tarjeta crédito,16269.16,29/10/2024
5167,2024-01-15,Short deportivo,Ropa,21474.95,5.0,WooCommerce,Ciudad de México,Tarjeta crédito,107374.75,15/01/2024
5168,2024-12-26,Cinturón cuero,Accesorios,27022.67,3.0,WooCommerce,Buenos Aires,Transferencia,81068.01,26/12/2024
5169,2024-12-24,Gorra snapback,Accesorios,17568.06,3.0,Shopify,Ciudad de México,Tarjeta crédito,52704.18000000001,24/12/2024
5170,2024-06-29,Vestido floral,Ropa,34473.47,2.0,Tiendanube,Buenos Aires,Tarjeta crédito,68946.94,29/06/2024
5171,2024-10-17,Short deportivo,Ropa,22756.38,1.0,Tiendanube,Mar del Plata,Transferencia,22756.38,17/10/2024
5172,2024-10-15,Medias pack x3,Accesorios,8314.97,5.0,Tiendanube,Rosario,Tarjeta crédito,41574.85,15/10/2024
5173,2024-03-13,Zapatillas running,Calzado,82205.79,3.0,WooCommerce,Córdoba,Efectivo,246617.37,13/03/2024
5174,2024-10-15,Gorra snapback,Accesorios,19091.33,3.0,MercadoLibre,Ciudad de México,Transferencia,57273.990000000005,15/10/2024
5175,2024-04-06,Vestido floral,Ropa,40687.56,5.0,WooCommerce,Santiago,Transferencia,203437.8,06/04/2024
5176,2024-09-09,Medias pack x3,Accesorios,8454.59,1.0,Shopify,Mendoza,Tarjeta crédito,8454.59,09/09/2024
5177,2024-10-04,Medias pack x3,Accesorios,7851.51,2.0,MercadoLibre,Madrid,Tarjeta débito,15703.02,04/10/2024
5178,2024-06-07,Zapatillas running,Calzado,82316.19,3.0,Tiendanube,Buenos Aires,Transferencia,246948.57,07/06/2024
5179,2024-03-30,Buzo hoodie,Ropa,59871.97,2.0,Shopify,Córdoba,Tarjeta débito,119743.94,30/03/2024
5180,2024-09-08,Gorra snapback,Accesorios,18788.82,4.0,WooCommerce,Lima,Transferencia,75155.28,08/09/2024
5181,2024-01-20,Jean slim,Ropa,45471.44,1.0,MercadoLibre,Bogotá,Tarjeta débito,45471.44,20/01/2024
5182,2024-02-16,Zapatillas running,Calzado,84810.12,4.0,Tiendanube,Buenos Aires,Tarjeta crédito,339240.48,16/02/2024
5183,2024-01-29,Gorra snapback,Accesorios,17160.02,4.0,WooCommerce,Lima,Tarjeta crédito,68640.08,29/01/2024
5184,2024-04-29,Medias pack x3,Accesorios,8661.37,4.0,MercadoLibre,Santiago,Tarjeta crédito,34645.48,29/04/2024
5185,2024-11-04,Vestido floral,Ropa,41182.7,1.0,WooCommerce,Madrid,Tarjeta crédito,41182.7,04/11/2024
5186,2024-04-22,Cinturón cuero,Accesorios,22923.98,1.0,Tiendanube,Buenos Aires,Tarjeta débito,22923.98,22/04/2024
5187,2024-01-11,Jean slim,Ropa,46496.0,5.0,Shopify,Buenos Aires,Tarjeta crédito,232480.0,11/01/2024
5188,2024-09-26,Short deportivo,Ropa,21201.9,2.0,Tiendanube,Córdoba,Tarjeta crédito,42403.8,26/09/2024
5189,2024-09-01,Campera impermeable,Ropa,72126.59,2.0,MercadoLibre,Santiago,Tarjeta crédito,144253.18,01/09/2024
5190,2024-01-01,Cinturón cuero,Accesorios,23067.63,5.0,Shopify,Madrid,Efectivo,115338.15000000001,01/01/2024
5191,2024-06-18,Zapatillas running,Calzado,90282.84,5.0,Shopify,Rosario,Transferencia,451414.19999999995,18/06/2024
5192,2024-11-10,Gorra snapback,Accesorios,19102.42,4.0,MercadoLibre,Córdoba,Tarjeta débito,76409.68,10/11/2024
5193,2024-04-13,Zapatillas running,Calzado,78319.84,5.0,Tiendanube,Mar del Plata,Transferencia,391599.19999999995,13/04/2024
5194,2024-03-07,Buzo hoodie,Ropa,50318.56,3.0,Shopify,Bogotá,Tarjeta crédito,150955.68,07/03/2024
5195,2024-06-23,Zapatillas running,Calzado,82847.6,2.0,MercadoLibre,Ciudad de México,Transferencia,165695.2,23/06/2024
5196,2024-03-31,Cinturón cuero,Accesorios,23270.03,5.0,MercadoLibre,Bogotá,Tarjeta débito,116350.15,31/03/2024
5197,2024-06-14,Buzo hoodie,Ropa,58316.03,3.0,Shopify,Lima,Transferencia,174948.09,14/06/2024
5198,2024-01-31,Medias pack x3,Accesorios,8446.2,3.0,MercadoLibre,Mar del Plata,Tarjeta crédito,25338.600000000002,31/01/2024
5199,2024-01-12,Zapatillas running,Calzado,91182.74,3.0,WooCommerce,Santiago,Transferencia,273548.22000000003,12/01/2024
5200,2024-03-16,Vestido floral,Ropa,34273.3,3.0,WooCommerce,Mar del Plata,Transferencia,102819.90000000001,16/03/2024
5201,2024-10-27,Cinturón cuero,Accesorios,22567.24,4.0,Tiendanube,Rosario,Tarjeta crédito,90268.96,27/10/2024
5202,2024-12-26,Short deportivo,Ropa,23350.74,,Tiendanube,Mar del Plata,Efectivo,70052.22,26/12/2024
5203,2024-03-13,Cinturón cuero,Accesorios,26850.8,4.0,MercadoLibre,Bogotá,Tarjeta crédito,107403.2,13/03/2024
5204,2024-02-26,Remera básica,Ropa,15352.38,4.0,MercadoLibre,Rosario,Efectivo,61409.52,26/02/2024
5205,2024-09-26,Jean slim,Ropa,41906.19,3.0,Tiendanube,Ciudad de México,Tarjeta crédito,125718.57,26/09/2024
5206,2024-07-05,Medias pack x3,Accesorios,8201.8,0.0,MercadoLibre,Buenos Aires,Efectivo,16403.6,05/07/2024
5207,2024-02-07,Campera impermeable,Ropa,77347.43,3.0,MercadoLibre,Lima,Tarjeta crédito,232042.28999999998,07/02/2024
5208,2024-07-10,Vestido floral,Ropa,37701.8,3.0,Shopify,Mar del Plata,Tarjeta débito,113105.40000000001,10/07/2024
5209,2024-12-26,Zapatillas running,Calzado,91347.82,3.0,MercadoLibre,Bogotá,Tarjeta crédito,274043.46,26/12/2024
5210,2024-12-05,Short deportivo,Ropa,23258.98,2.0,Tiendanube,Córdoba,Transferencia,46517.96,05/12/2024
5211,2024-07-21,Vestido floral,Ropa,35004.33,1.0,Tiendanube,Lima,Tarjeta débito,35004.33,21/07/2024
5212,2024-10-27,Remera básica,Ropa,13865.94,1.0,MercadoLibre,Córdoba,Tarjeta crédito,13865.94,27/10/2024
5213,2024-02-21,Buzo hoodie,Ropa,57245.62,4.0,Tiendanube,Santiago,Tarjeta crédito,228982.48,21/02/2024
5214,2024-06-21,Medias pack x3,Accesorios,7519.23,4.0,Shopify,,Transferencia,30076.92,21/06/2024
5215,2024-06-03,Campera impermeable,Ropa,75543.32,2.0,MercadoLibre,Rosario,Tarjeta débito,151086.64,03/06/2024
5216,2024-06-14,Medias pack x3,Accesorios,7329.85,5.0,MercadoLibre,Córdoba,Tarjeta crédito,36649.25,14/06/2024
5217,2024-03-10,Gorra snapback,Accesorios,16530.13,1.0,Tiendanube,Mendoza,Tarjeta crédito,16530.13,10/03/2024
5218,2024-03-21,Campera impermeable,Ropa,78500.04,4.0,Tiendanube,Madrid,Tarjeta débito,314000.16,21/03/2024
5219,2024-08-11,Remera básica,Ropa,13511.52,1.0,MercadoLibre,Buenos Aires,Efectivo,13511.52,11/08/2024
